,Clover ID,Name,Alternate Name,Description,Price,Price Type,Price Unit,Cost,Product Code,SKU,Quantity,Hidden?,Default tax rates?,Non-revenue item?,Printer Labels,Modifier Groups,Categories,Tax Rates,Variant Attribute,Variant Option,vendor_x,vendor_y
1950,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1951,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1952,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1953,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1954,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1955,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1956,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1957,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1958,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1959,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1960,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1961,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1962,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1963,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1964,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1965,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1966,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1967,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1968,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1969,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1970,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1971,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1972,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1973,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1974,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1975,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1976,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1977,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1978,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1979,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1980,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1981,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1982,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1983,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1984,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1985,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1986,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
1987,YXH9HM82QJDYE,Starburst: Mini Fav Red 8 oz Bags (CGD),,,$3.79,Fixed,,$2.23,022000135377,305870,1.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
1988,XYWY147T73W3C,Sweet Bitch: Moscato 750 ml Bottle (LBD),,,$12.99,Fixed,,$7.33,607054492500,607054492500,,No,No,No,Wine,,Alcohol - Wines,Processing Charge,,,LBD,LBD
1989,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1990,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1991,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1992,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1993,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1994,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1995,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1996,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1997,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1998,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
1999,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2000,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2001,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2002,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2003,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2004,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2005,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2006,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2007,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2008,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2009,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2010,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2011,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2012,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2013,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2014,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2015,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2016,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2017,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2018,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2019,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2020,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2021,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2022,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2023,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2024,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2025,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2026,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2027,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2028,F4EPVH3GQYTGR,Dial: Hydrating Hand Soap 7.5 oz Bottle (DGD),,,$2.99,Fixed,,$1.33,017000121581,017000092706,,No,Yes,No,,,Hygiene Products,,,,DGD,DGD
2029,QVZXSVQP4XYNG,Werther's: Original Hard Candies 5.5 oz Bag (CGD),,,$3.99,Fixed,,$2.30,072799008611,339374,2.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
2030,65W73AG99YGZ2,Purina: Fancy Feast - Roasted Beef Flavor Gravy Cat Food 3 oz Can (SGD),,,$1.49,Fixed,,$0.81,050000578474,,,No,Yes,No,,,Pet Products,,,,SGD,SGD
2031,ERSZMSR1P1TR8,Bic: Disposable Multi-Purpose Lighter 1 cnt (CTD),,,$5.59,Fixed,,$2.92,070330626096,070330626096,,No,Yes,No,,,Household - General Products,,,,CTD,CTD
2032,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2033,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2034,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2035,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2036,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2037,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2038,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2039,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2040,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2041,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2042,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2043,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2044,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2045,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2046,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2047,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2048,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2049,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2050,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2051,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2052,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2053,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2054,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2055,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2056,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2057,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2058,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2059,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2060,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2061,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2062,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2063,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2064,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2065,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2066,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2067,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2068,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2069,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2070,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2071,2TYAAKYQX2RA6,The Good Stuff: Silver - Piped Tobacco 16 oz (CTD),,,$16.99,Fixed,,$11.94,894135001069,894135001069,,No,No,No,,,Tobacco - OTP,Processing Charge,,,CTD,CTD
2072,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2073,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2074,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2075,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2076,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2077,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2078,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2079,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2080,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2081,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2082,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2083,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2084,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2085,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2086,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2087,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2088,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2089,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2090,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2091,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2092,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2093,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2094,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2095,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2096,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2097,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2098,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2099,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2100,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2101,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2102,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2103,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2104,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2105,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2106,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2107,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2108,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2109,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2110,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2111,ZPWWNSV5SJKB4,Knitted: Thermax Hat 1 ct (KUD),,,$5.99,Fixed,,$1.67,191554100343,,2.0,No,No,No,,,Household - General Products,Processing Charge,,,KUD,KUD
2112,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2113,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2114,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2115,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2116,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2117,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2118,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2119,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2120,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2121,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2122,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2123,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2124,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2125,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2126,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2127,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2128,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2129,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2130,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2131,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2132,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2133,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2134,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2135,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2136,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2137,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2138,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2139,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2140,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2141,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2142,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2143,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2144,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2145,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2146,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2147,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2148,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2149,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2150,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2151,7FKKP4G19X29R,Frito Lay: Doritos - Spicy Nacho Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400325080,,,No,Yes,No,,,Snacks - Chips,,,,Frito,Frito
2152,BR4KND85HGPQG,Frito Lay: Ruffles - Queso Cheese Chips 2 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400324434,10266500,1.0,No,Yes,No,,,Snacks - Chips,,,,Frito,Frito
2153,VWYZTAWRGK3A2,Frito Lay: Doritos - Sweet Spicy Chili Chips 2 3/4 oz Bag,,,$2.69,Fixed,,$1.88,028400325073,11013600,1.0,No,Yes,No,,,Snacks - Chips,,,,Frito,Frito
2154,YSRMT64RE0ZGE,Trolli: Sour Brite Crawlers 5 oz Bag (CGD),,,$3.39,Fixed,,$1.46,020709012302,353631,2.0,No,Yes,No,,,Snacks - Candy,,,,CGD,CGD
2155,0NPCQK6GB1F56,Lighter Holder / Money Clip & Knife 1 pc (KUD),,,$13.99,Fixed,,$3.34,,,1.0,No,No,No,,,Household - General Products,Processing Charge,,,KUD,KUD
2156,0NPCQK6GB1F56,Lighter Holder / Money Clip & Knife 1 pc (KUD),,,$13.99,Fixed,,$3.34,,,1.0,No,No,No,,,Household - General Products,Processing Charge,,,KUD,KUD
2157,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2158,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2159,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2160,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2161,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2162,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2163,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2164,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2165,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2166,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2167,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2168,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2169,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2170,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2171,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2172,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2173,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2174,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2175,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2176,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2177,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2178,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2179,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2180,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2181,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2182,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2183,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2184,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2185,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2186,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2187,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2188,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2189,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2190,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2191,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2192,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2193,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2194,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2195,,,,,,,,,,,,,,,,,Quick Items,Retail Tax,,,,
2196,BFAV5WBTSWJR8,Frito Lay: Lay's - Salt & Vinegar Chips 2 5/8 oz Bag,,,$2.69,Fixed,,$1.88,028400323857,,3.0,No,Yes,No,,,Snacks - Chips,,,,Frito,Frito
2197,EH74XCTKP9W0A,Trident: Cinnamon Gum 14 ct pk (CGD),,,$1.89,Fixed,,$0.99,012546011471,397422,,No,Yes,No,,,Hygiene Products,,,,CGD,CGD
2198,368VXKD8ZYP1G,Greenbrier: Surefresh Ziplock Freezer Quart Bags (DGD),,,$2.99,Fixed,,$1.33,195464229606,,15.0,No,Yes,No,,,Household - General Products,,,,DGD,DGD
2199,MXEY6QDJMWQET,Popsicle: Jolly Rancher Ice Cream 3 oz Bar (GPD),,,$2.39,Fixed,,$1.30,077567003720,,,No,Yes,No,,,Ice Cream Products,,,,GPD,GPD
2200,B12SVPFZ5HVAA,Dewey: Sun Camp West Coast IPA 12 oz Can (OBD),,,$13.99,Fixed,,$8.50,197644666584,,5.0,No,No,No,Beer,,Alcohol - Beers,Processing Charge,,,OBD,OBD
2201,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2202,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2203,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2204,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2205,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2206,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2207,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2208,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2209,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2210,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2211,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2212,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2213,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2214,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2215,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2216,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2217,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2218,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2219,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2220,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2221,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2222,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2223,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2224,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2225,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2226,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2227,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2228,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2229,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2230,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2231,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2232,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2233,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2234,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2235,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2236,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2237,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2238,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2239,,,,,,,,,,,,,,,,,,Alcohol Tax,,,,
2240,7NZFFYYQMFY1G,"Frito Lay: Baken-Ets Chicharrones Fried Pork Skins ,Hot N Spicy 4 oz Bag",,,$2.99,Fixed,,$2.20,028400705639,70563,,No,Yes,No,,,Snacks - Chips,,,,Frito,Frito
2241,WQH79AMYEMKSM,VIP: Rhino 400K - 2 caps pk (KUD),,,$10.99,Fixed,,$2.99,700729232842,700729232842,,No,No,No,,,Medicine / Vitamins,Processing Charge,,,KUD,KUD
2242,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2243,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2244,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2245,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2246,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2247,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2248,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2249,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2250,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2251,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2252,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2253,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2254,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2255,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2256,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2257,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2258,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2259,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2260,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2261,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2262,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2263,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2264,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2265,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2266,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2267,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2268,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2269,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2270,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2271,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2272,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2273,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2274,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2275,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2276,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2277,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2278,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2279,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2280,,,,,,,,,,,,,,,,,,Retail Tax,,,,
2281,MXT3QH1QBFH2J,Frito Lay: Rold Gold - Pretzel Original Thins 3 1/2 oz Bag,,,$2.69,Fixed,,$1.88,028400360999,,,No,Yes,No,,,Snacks,,,,Frito,Frito
2282,YJSABAVCCW0KM,Newport: Menthol Smooth Select Box 100's Pk (CTD),,,$16.89,Fixed,,$15.15,02666811,02666811,11.0,No,No,No,Cigarettes,,Tobacco - Cigarettes,Processing Charge,,,CTD,CTD
2283,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2284,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2285,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2286,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2287,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2288,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2289,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2290,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2291,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2292,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2293,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2294,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2295,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2296,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2297,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2298,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2299,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2300,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2301,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2302,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2303,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2304,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2305,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2306,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2307,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2308,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2309,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2310,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2311,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2312,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2313,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2314,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2315,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2316,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2317,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
2318,,,,,,,,,,,,,,,,,,Tobacco Tax,,,,
